wavenum,ideo5,edits_clean_text,qpos,trump_stance_auto,lexicoder_sentiment,fold,vader_sentiment,SVM_sentiment,BERT_sentiment,SVM_stance,BERT_stance,vader_scores
10,Very liberal,im looking forward to the resistance growing stronger im looking forward to the special counsel report indicting donald trump actions,1,0,1,2,1,1,1,1,0,0.7184
10,Moderate,think donald trump is trying his best to address issues affecting country and everyone should work with him and not against him at every turn,1,1,,3,1,0,1,1,1,0.6369
10,Very liberal,hopefully to impeach donald trump and put him and his associates in jail,1,0,,4,1,1,1,0,0,0.4019
10,Moderate,with a new president,1,0,,5,,1,1,0,0,0
10,Very conservative,a steady unwavering hand forward from our duly elected president,1,1,1,5,1,0,1,1,1,0.4939
10,Conservative,if donald trump can get things done without the democrats,1,1,,5,,1,1,1,1,0
10,Conservative,donald trump is still there and should get a second term,1,1,,4,,0,0,0,0,0
10,Moderate,democrats in the house will keep donald trump in check,1,0,,1,,1,1,0,0,0
10,Very conservative,president donald trump leadership,1,1,,5,,1,1,1,1,0
10,Moderate,democratic control of the house and the potential for meaningful investigations and oversight of the donald trump administration,1,0,,4,1,1,1,0,0,0.3182
10,Liberal,women and young voters being energized to fight for justice to counter the lies bigotry and hatred of others by political forces like donald trump and his followers,1,0,0,4,0,0,1,0,0,-0.1027
10,Very liberal,a new president in 2020,1,0,,4,,1,1,0,0,0
10,Very liberal,im hoping as more comes out with more indictments aimed at the presidents helpers and the mueller report we can rid ourselves of this corrupt traitor and his administration,1,0,0,3,1,1,1,0,0,0.5994
10,Very conservative,president donald trump determination to do the things that will get america on the right track for the future,1,1,1,4,1,1,1,1,1,0.4019
10,Conservative,i think president donald trump will get that wall built and keep us safe even if the democrats dont want it,1,1,1,5,1,1,1,1,1,0.3975
10,Very liberal,there will be a new election where we can hopefully elect a new president republican or democrat,1,0,1,1,1,1,1,0,0,0.4019
10,Very liberal,impeachment of the current president,1,0,,2,,1,1,0,0,0
10,Very conservative,staying the course our country is on now thanks to donald trump and watching hillary clinton and john kerry get prosecuted for crimes against the american people,1,1,0,5,1,1,1,1,1,0.0772
10,Conservative,only hopeful if donald trump is reelected,1,1,1,5,1,1,1,1,1,0.5106
10,Moderate,hopefully an impeachment of donald trump,1,0,1,2,1,1,1,0,0,0.4019
10,Very conservative,president donald trump,1,1,,4,,1,1,1,1,0
10,Moderate,a democrat president,1,0,,5,,0,0,1,1,0
10,Liberal,that we will get to vote for a new president,1,0,,1,,1,1,0,0,0
10,Moderate,indictments of donald trump jr jared kushner ivanka also the impeachment of donald trump sr then indictment !,1,0,0,3,,0,1,0,0,0
10,Liberal,getting rid of the donald trump and mike pence,1,0,,2,,1,1,0,0,0
10,Conservative,i think that people are starting to realize that a wall on the southern border isnt such a bad idea and could help deter a lot of illegal immigrants from crossing through donald trump is right when he says that its more about protecting people within the u s than it is about making a negative statement about people illegally crossing over im hopeful that people would continue to view the border situation with logic a physical wall would work it might not be a perfect answer but it would certainly help im hopeful that more people would choose to donate from personal funds toward the billions needed to produce a wall im then hopeful that production could start in the near future,1,1,1,1,1,1,1,1,1,0.9416
10,Moderate,president donald trump is a strong president and works hard for the american people,1,1,,4,1,1,1,1,1,0.4404
10,Very liberal,im hopeful that donald trump will be impeached and jailed,1,0,,3,1,1,1,0,0,0.0258
10,Liberal,that people will now stop and think of whats been done being done and needs to be done before our next election so as not to reelect our current president !,1,0,,4,0,0,1,1,1,-0.3595
10,Very conservative,president donald trump is our leader and has americas best interest at the top of his list,1,1,1,1,1,0,1,0,1,0.8402
10,Moderate,the house and senate acting as foils against donald trump idiocy,1,0,0,5,,0,0,0,0,0
10,Very conservative,the wall the changes that donald trump is making to right the wrongs,1,1,,2,,1,1,1,1,0
10,Conservative,hearing the new candidates for president,1,0,,4,,1,1,0,0,0
10,Very conservative,donald trump gets his $ 5 7 billion for major segments of the border wall on our southern boundary,1,1,,4,,1,1,1,1,0
10,Conservative,donald trump being able to clean up america,1,1,1,2,1,1,1,1,1,0.4019
10,Conservative,president donald trump,1,1,,4,,1,1,1,1,0
10,Conservative,the fact that the current president will still be in office and and i hate to say ruth bader ginsburg will have passed away and a judge with more of the majority of american views and values will be in place on the supreme court,1,1,0,5,1,0,1,0,0,0.3818
10,Moderate,hillary clinton isnt our president,1,1,,5,,1,1,1,1,0
10,Liberal,i want to vote out all the crooked republicans and the idiot in the white house ! ! !,1,0,0,5,0,0,1,0,0,-0.5962
10,Very liberal,a new president election,1,0,,3,,1,1,0,0,0
10,Liberal,donald trump and his gang get impeached,1,0,0,5,,0,1,0,0,0
10,Conservative,president donald trump is keeping his campaign promises to build a barrier fence along our southern border keep america safe and being great again in the eyes of the world,1,1,1,2,1,1,1,1,1,0.8442
10,Very liberal,donald trump,1,1,,4,,0,0,0,0,0
10,Conservative,the fact that donald trump is at the helm,1,1,,1,,1,1,0,0,0
10,Liberal,possible impeachment of the president,1,0,,1,,1,1,0,0,0
10,Very conservative,donald trump continuing on the path he is on,1,1,,5,,0,1,1,1,0
10,Very conservative,impeach donald trump,1,0,,2,,1,1,0,0,0
10,Liberal,cory booker is running for president,1,0,,1,,1,1,0,0,0
10,Moderate,donald trump,1,1,,5,,0,0,0,0,0
10,Liberal,the mueller investigation probe keeps coming out with juicy sh   on donald trump,1,0,,4,,1,1,0,0,0
10,Moderate,hopefully donald trump can see different sides and calm certain agendas down,1,0,1,5,1,1,1,0,1,0.7269
10,Moderate,president donald trump and the republicans,1,1,,2,,0,0,0,0,0
10,Moderate,donald trump mike pence and his appointees get impeached,1,0,,3,,0,1,0,0,0
10,Not sure,we need a donald trump who isnt donald trump,1,1,,1,,0,0,0,0,0
10,Moderate,donald trump,1,1,,3,,0,0,0,0,0
10,Very conservative,praying that we get the wall and donald trump can appoint one or more supreme court judges,1,1,,3,1,1,1,0,1,0.7501
10,Moderate,that the president will either be impeached or indicted or both,1,0,,2,,1,1,0,0,0
10,Very conservative,good if donald trump stands strong,1,1,1,3,1,1,1,1,1,0.7351
10,Conservative,president donald trump,1,1,,5,,1,1,1,1,0
10,Conservative,our president is working hard to secure our border despite all of the blockades being thrown up,1,1,,5,1,1,1,1,1,0.25
10,Very conservative,donald trump,1,1,,3,,0,0,0,0,0
10,Very conservative,great employment numbers building a border wall donald trump remaining in power,1,1,1,5,1,1,1,1,1,0.6249
10,Liberal,new president,1,0,,2,,1,1,0,0,0
10,Conservative,donald trump is a knowledgeable business man and can get things done these thugs in dc cant !,1,1,1,4,,1,1,1,1,0
10,Very liberal,donald trump getting impeached,1,0,,2,,1,1,0,0,0
10,Not sure,impeach donald trump,1,0,,4,,1,1,0,0,0
10,Conservative,im hopeful that the president will get all the things done to help our country,1,1,1,5,1,1,1,1,1,0.7184
10,Moderate,hopeful that democrats can stop donald trump,1,0,1,1,1,1,1,1,1,0.2732
10,Very liberal,an impeachment of the president,1,0,,2,,1,0,0,0,0
10,Very liberal,that donald trump will resign be indicted or impeached,1,0,0,3,0,1,1,0,0,-0.34
10,Very conservative,president donald trump building a wall making peace with north korea seeing all the goofy democrats who have no chance to be president,1,1,1,2,1,1,1,1,1,0.4137
10,Very conservative,people are waking up to what the democrats have done to obstruct president donald trump is doing more in his presidency than the last 3 combined to stabilize our economy and government and make us safe,1,1,1,2,1,1,1,1,1,0.4404
10,Very conservative,president donald trump work,1,1,,5,,1,1,1,1,0
10,Moderate,that donald trump be removed from the presidency,1,0,,1,,1,1,0,0,0
10,Liberal,that eventually we will get to a point where donald trump is no longer president,1,0,,4,0,1,1,0,0,-0.296
10,Moderate,inching ever closer to the end of the donald trump presidency,1,0,,1,,1,1,0,0,0
10,Moderate,donald trump is president and fighting for our protection,1,1,,2,0,1,1,1,1,-0.3612
10,Very conservative,donald trump standing his ground and getting stuff done,1,1,,5,,1,1,0,1,0
10,Moderate,our only hope is god and the president,1,1,1,1,1,1,1,1,1,0.6124
10,Liberal,democrats are able to do some oversight of the president,1,0,0,4,,1,1,1,1,0
10,Very conservative,i praying and hopeful that congress will give the president the funds to build the wall !,1,1,1,4,1,1,1,1,1,0.7263
10,Moderate,im hoping the democratic house can curb some of the nonsense coming out of the white house,1,0,,3,1,1,1,0,1,0.0258
10,Moderate,that donald trump will go to jail,1,0,0,5,,1,1,0,0,0
10,Conservative,donald trump and the republicans economic changes are producing results every day,1,1,,2,,0,0,0,1,0
10,Conservative,mueller investigation and donald trump put in jail,1,0,0,1,,1,1,0,0,0
10,Liberal,nothing until donald trump is out of office,1,0,,5,,1,1,0,0,0
10,Very liberal,the hope that donald trump wont get reelected,1,0,1,3,1,1,1,0,0,0.4404
10,Moderate,our good president,1,1,1,3,1,1,1,1,1,0.4404
10,Conservative,only the fact that donald trump is president,1,1,,3,,1,0,0,0,0
10,Liberal,that donald trump will loose the next election,1,0,,4,0,0,1,0,0,-0.3182
10,Very conservative,president donald trump may help us be great again,1,1,1,1,1,1,1,1,1,0.7783
10,Very liberal,donald trump could be impeached,1,0,,1,,1,1,0,0,0
10,Liberal,not much unless robert mueller publishes his report and the new york district court also takes action to get us rid of these awful white house occupants,1,0,0,1,0,1,1,0,1,-0.4588
10,Conservative,president donald trump doesnt back down from his attackers i hope he continues to try to make america great again !,1,1,1,4,1,1,1,1,1,0.5562
10,Moderate,hopefully they kick donald trump out,1,0,,1,1,1,1,0,0,0.4019
10,Very conservative,donald trump is still president,1,1,,5,,0,0,0,0,0
10,Conservative,hope president donald trump and the democrats finally come together for the united states,1,1,1,4,1,1,1,1,1,0.6908
10,Very conservative,donald trump getting another four years,1,1,,5,,0,0,0,1,0
10,Liberal,that donald trump term is almost over,1,1,,1,,0,1,0,0,0
10,Conservative,donald trump,1,1,,1,,0,0,0,0,0
10,Liberal,the president change de attitude,1,0,,5,,0,0,0,0,0
10,Very liberal,the possibility of impeaching the president,1,0,,2,,1,1,0,0,0
10,Moderate,that we have a great president in office,1,1,1,4,1,1,1,1,1,0.6249
10,Conservative,president being tough,1,1,0,3,0,1,1,1,1,-0.128
10,Very conservative,our presidents love for america and the american people !,1,1,1,5,1,1,1,1,1,0.6696
10,Conservative,donald trump should do well in tonights speech we will get a wall things will get better,1,1,1,4,1,1,1,1,1,0.6124
10,Moderate,president donald trump finding a way to build the border wall,1,1,,2,,1,1,1,1,0
10,Conservative,donald trump going back on wall to reopen government hopefully a sign that people will work together,1,1,1,4,1,1,1,0,0,0.4019
10,Very conservative,the donald trump russia mueller investigation is running out of gas,1,1,,1,,1,1,0,0,0
10,Not sure,a new president election,1,0,,2,,1,1,0,0,0
10,Liberal,possibility of impeachment of donald trump,1,0,,1,,1,1,0,0,0
10,Very conservative,donald trump reelection campaign will start and all the democrat hacks will be exposed for the a holes that they all are,1,1,0,5,0,0,1,1,1,-0.0772
10,Very conservative,that donald trump is our president and that he has the best interest of our country at heart,1,1,1,2,1,1,1,1,1,0.9081
10,Conservative,nothing until we get rid of donald trump,1,0,,2,,1,1,0,0,0
10,Moderate,donald trump will be impeached,1,0,,4,,1,1,0,0,0
10,Conservative,president donald trump,1,1,,4,,1,1,1,1,0
10,Liberal,donald trump may be impeached or his son donald trump jr may be indicted,1,0,,5,,1,1,0,0,0
10,Very liberal,robert mueller completing his report and hopefully donald trump impeachment,1,0,1,1,1,1,1,0,0,0.4019
10,Liberal,im hoping that donald trump mike pence mitch mcconnell lindsey graham and a handful of other republicans are arrested for treason and sent to jail for a long long time ! !,1,0,0,3,0,1,1,0,0,-0.5837
10,Conservative,hopefully donald trump will accomplish some of his goals,1,1,1,2,1,1,1,0,1,0.6705
10,Moderate,donald trump is a businessman not a politician,1,0,,4,,1,1,1,1,0
10,Conservative,im hopeful that president donald trump will be able to continue his successful agenda in spite of the resistance by the left,1,1,1,3,1,1,1,1,1,0.5719
10,Liberal,over 50% of americans say that they will absolutely not vote for donald trump in 2020,1,0,,5,,1,1,0,0,0
