text,stance,sentiment,balanced_train,vader_scores
OUR RIGHTS ARE NOT UP FOR GRABS - NEITHER ARE WE https://t.co/1cb1PWhbBN,1,1.0,0.0,0.0
I actually have tears in my eyes with this one... https://t.co/C3BDCQVqlN,1,1.0,0.0,-0.2263
RT @JASDAG0D: This doo doo head keep pissing me off. She contradicts herself all the time. I'm diagnosing her w #TonySnowflakeDisease https…,0,0.0,1.0,-0.6249
❤️🙏🏾 Lord install this message in these young men heads https://t.co/6SP1XuSX47,1,1.0,0.0,0.0
RT @cherryredfaygo: @MrsMissyMom What are you even talking about? You're saying that this photo is from today's #WomensMarch . This photo i…,1,0.0,1.0,0.0
"RT @Fusion: ICYMI –– Women FLOODED the streets of DC, the nation + the world for the #WomensMarch this weekend. Here are some of the signs…",1,1.0,0.0,0.0
RT @AngeliqueCabral: #WomensMarchLA w these strong women 👌🏼🗽🗽👯👭💃🏻👊🏼 @HelenHunt @betsy_brandt @YNB  #whyIMarch #notourpresident @womensmarch…,1,1.0,0.0,0.9454
The Andrew 1/2 just drove past and shouted hello at former secretary @JohnBKing - were you just coming back from the #WomensMarch ?,1,1.0,0.0,0.0
"@SpeakerRyan #GOP #stripping care from #women via #WeldonAmendment is worse so #wemarch #WomensMarch x 1,000 #ifthatswhatittakes",1,0.0,0.0,0.0258
"RT @Suzanne_Myrick: OK, the march is over.  Turn that energy to Standing Rock.  The Water Protectors need your help!  #NoDAPL #WomensMarch…",1,1.0,0.0,0.6239
"RT @SomitraButalia: #BREAKING Those heading to the #WomensMarch in LA, the Metrolink SB and OC lines are at capacity and cannot accommodate…",1,0.0,0.0,0.0
"That awkward moment when you realize the organizer of the#WomensMarch is pro Sharia Law, the opposite of women's rights. #LSansourWontAnswer",0,0.0,1.0,-0.1531
his followers re cowards and we are numerous and mighty.  as long as we all stand up. https://t.co/quAUjYx6Le,1,1.0,0.0,0.0
@JoyAnnReid @Slate it's about time! @amjoyshow will you be at #WomensMarch or live in studio? #AMJOY,1,1.0,0.0,0.0
"Grateful to our incredible supporting organizations: @EqualVoiceMB, @SolWinnipeg, @SNAcommunity, @theuwsa, @MyUMSU &amp; many others! #whyIMarch",1,1.0,0.0,0.7569
RT @ellieknoll587: Are you even a UW Madison student if you don't exercise your constitutional right to protest at some point? #WomensMarch…,1,0.0,0.0,-0.25
RT @NoVoFoundation: Truly inspired by all of the rallies for the #womensmarch yesterday. Let us continue to build a world where girls &amp; wom…,1,1.0,0.0,0.7269
RT @deppy_moonlight: All power to the people #WomensMarch,1,1.0,0.0,0.0
"RT @WonderWoman934: I do believe Bernie's cult want Trump as President. He is so very much like Trump. He lies, he cheats and he steals. ht…",1,0.0,1.0,-0.6765
"As strong as this Administration may think it is, we will always be stronger. https://t.co/CtcZOaZmMW #WomensMarch #whyimarch",1,1.0,0.0,0.7096
"Look how much I do care about keeping America Fit, I've motivated so many ppl to go walking on this beautiful day! #DOTUS #WomensMarch #iwin",0,1.0,1.0,0.9276
"MISSISSIPPI #WomensMarch Mississippi women march, joining national movement https://t.co/mf7O11QEJB",1,1.0,0.0,0.0
RT @bmx_tuffy: You go girls! #WomensMarch https://t.co/9JSfLsvmWX,1,1.0,0.0,0.0
RT @alexbertanades: @jk_rowling @womensmarch @leaky @Evy_Lynch The Chamber of Trump has been opened enemies of the hair...beware #HarryPott…,1,0.0,0.0,-0.4939
Women are watching you from the Inside Out https://t.co/T3JH1vSdJ5 #insideoutproject #womensmarch #jr,1,1.0,0.0,0.0
Wink. https://t.co/j74Am0tfUk,1,0.0,0.0,0.0
#womensmarch #beautiful day #hudsonvalley #peace #poughkeepsie #upstateny enjoyrhinebeck @… https://t.co/VN9NYqA4Vm,1,1.0,0.0,0.8126
"RT @EcoNapkins: ""We are the granddaughters of the witches you could never burn!"" #WomensMarch #WomensRights #womensrightsarehumanrights #Tr…",1,1.0,0.0,0.0
RT @TheMooseCJCD: 130 Yellowknifers join #WomensMarch Saturday #WomensMarchOnWashington #yzf #Yellowknife #nwtpoli https://t.co/VH8hSx2uNG…,1,1.0,1.0,0.296
@VABVOX @womensmarch @HillaryClinton here is their excuse. https://t.co/srKmh3qT6m,1,0.0,0.0,0.0772
"RT @MacleansMag: Canadian women join thousands in Washington, D.C. for the #WomensMarch: https://t.co/nf11yWKpjk",1,1.0,0.0,0.296
RT @AdamWelles: Weeping with pride in the real America. #WomensMarch,1,1.0,0.0,-0.128
"33 Stars Protesting Trump at the #WomensMarch, From Madonna to Scarlett Johansson (Photos) https://t.co/bYkaz6MXCp https://t.co/onXWs3qxdL",1,1.0,0.0,-0.4215
"Feminists believe in a country where complete equality is no longer a dream, but a known fact #WomensMarch @HillaryClinton",1,1.0,0.0,-0.0258
RT @DiggsWayne: Women held it down today.  I love every moment of it. #WomensMarch,1,1.0,0.0,0.6369
RT @FrancieSaidSo: . @MrSpock2017  good wishes going with you. Be safe. https://t.co/tzxnE2hp9E,1,1.0,0.0,0.7506
it was such a beautiful day for change. #WomensMarchAnnArbor #WomensMarch https://t.co/0OFmoLbyfM,1,1.0,0.0,0.5994
Let's go San Francisco!  #WomensMarch https://t.co/aGya4CNNpY,1,1.0,0.0,0.0
"RT @josephine612198: It absolutely beautiful !  This day washed away 
the travesty committed here yesterday.
#Resistance
#WomensMarch https…",1,1.0,0.0,0.4376
RT @WeAreCTA: CTA marching! #womensmarch #whyimarch ✊️ https://t.co/c6306j79E1,1,1.0,0.0,0.0
"RT @JaredRizzi: Mayoral candidate for a smaller city than DC, with what looks like a bigger crowd than DC had yesterday https://t.co/wiVun4…",1,1.0,0.0,0.3612
RT @sadie_anne21: I wish this many people would protest against abortion... https://t.co/S0PcRmwrkP,0,0.0,1.0,0.1779
"RT @kimfrederi: #WomensMarch #AddHerName Chant:
To erase hero feminist 
Is to be misogynist
Hillary is why we came
Do the right thing and #…",1,0.0,0.0,0.5574
"I donated to these incredible women who ran from NYC to Washington, DC for the #WomensMarch &amp; @PPact. Pls consider helping them reach $100K! https://t.co/fur1fAG60S",1,1.0,0.0,0.4389
RT @podemosEEUU: Also in DC we are marching with more than 1M women and men fighting for equality #womensmarch Si se puede! https://t.co/op…,1,1.0,0.0,-0.4199
"Some of my Favorite Signs!! #womensmarchla #pershingsquare #nastywoman #BlackLivesMatter     #love #womensrightsarehumanrights 
#WOMENSMARCH https://t.co/nQHn498dGR",1,1.0,0.0,0.8309
This is iconic 💖 #ICantKeepQuiet https://t.co/b5SvCHmsUT,1,1.0,1.0,0.7506
RT @Molon_Labe_Libs: The dude on the right can forgo the costume.  It's understood that he's a pussy. https://t.co/tpnJy8KsyY,0,0.0,1.0,0.0
"Massive worldwide #protests against #Trump presidency
#womensmarchlondon #WomensMarch #antitrumpprotest  https://t.co/cVyfcrl0MX",1,1.0,0.0,-0.2263
"Women are amazing...
👏👏👏 https://t.co/JGJRcPaG6w",1,1.0,0.0,0.5859
@StormyRuru @LaceySm88791881 @womensmarch Me and my daughter,1,1.0,1.0,0.0
"#sayDyslexia 
Kids R born w/it. Time 2 addr. #dyslexia in all schools!
Learning 2 read is a #civilrights issue 
#WomensMarch #womansrights https://t.co/YhX73YD8n0",1,1.0,0.0,0.0
"#WomensMarch Oh, this will hurt Trump big time ! https://t.co/IY7FAtefko",1,0.0,0.0,-0.5707
"RT @kshaughnessy2: @gracerauh and @Buddmishkin are at the #WomensMarch in DC, @GeneApodaca is at the NYC march .. @bobhardt with analysis .…",1,1.0,0.0,0.0
"White House perimeter also lined with signs. ""It's pretty incredible, isn't it?"" Feels like the #WomensMarch was therapeutic for many here. https://t.co/SZKvsxQmCp",1,1.0,0.0,0.2709
"RT @Studio10au: ""If celebrities influence people, #HillaryClinton would be sworn in on the weekend, not #DonaldTrump."" - @Joe_Hildebrand on…",0,1.0,1.0,0.0
RT @TeamLovatoFR: Demi via Snapchat (theddlovato) #WomensMarch #Lovatics #BestFanArmy #iHeartAwards https://t.co/bGN7Va7SO4,1,1.0,0.0,0.0
"Hear, hear! We R here! https://t.co/1IKe1zWkt9",1,1.0,0.0,0.0
RT @greenpeaceusa: We were so honored to be a part of the #WomensMarch. Thank you @womensmarch for your leadership. Let's keep this spark g…,1,1.0,0.0,0.8588
RT @donnersun: The #WomensMarchOnWashington has officially broken the record for biggest post-inaugural protest in history. #WomensMarch,1,1.0,0.0,-0.6249
"RT @zaynninjamalik: This acc supports all of these, do you? #WomensMarch https://t.co/ixYqo6fbKV",1,0.0,0.0,0.3612
"RT @awlasky: Too Long Silent: A Haiku
I would rise against
The ill-wind I am blown by
 I am still woman.
#amwriting #womenwrite #WomensMarch",1,1.0,0.0,0.0
"#DontSnoozeOnClues #Repost womensmarch with @repostapp
・・・
Even our kids stay woke! #womensmarch… https://t.co/ezpNtZnRjq",1,1.0,0.0,0.0
I march in the great tradition of @repjohnlewis &amp; the civil rights leaders who paved the way for us. #whyIMarch #WomensMarch,1,1.0,0.0,0.6249
So cute https://t.co/AyQZthmhPT,1,1.0,0.0,0.5095
RT @ZoinkGames: How amazing is the turn-up for the #WomensMarch around the world? Here's a piece we did on women in gaming! https://t.co/kw…,1,1.0,1.0,0.6239
"Join Millions of CODE PINK women, denouncing violence...ALL VIOLENCE!!!  #WomensMarch Stand for PEACE! https://t.co/2QY0UxR5Cq",1,1.0,1.0,0.4153
"RT @arcminty: ""End rape culture: Teach Consent"" #WomensMarch #Tucson #Arizona https://t.co/mxpd37wQPT",1,0.0,0.0,-0.5859
"RT @bradpuet: January 21, 2017 
Seattle, WA

#womensmarchseattle #WomensMarch #WomensMarchOnWashington https://t.co/GXRzzQ1mpa",1,1.0,0.0,0.0
If yesterday taught us anything it's that you don't want to piss off an educated woman #WomensMarch,1,0.0,0.0,0.2584
".@PressSec guess it really bothers you that more people showed up to Obama's inauguration, and even more people marched today #WomensMarch",1,1.0,0.0,-0.2716
This thread. Reminder to WW to check your privilege &amp; keep your feminism intersectional. Don't only speak on issues that directly affect you https://t.co/LFwjDKArbb,1,0.0,1.0,0.3612
Although I didn't get to be there the #WomensMarch was the most inspirational thing for me ever. It gives me hope💓,1,1.0,0.0,0.9476
"Wondering what the platform is for the Women's March? Here ya go! 

https://t.co/KOsnnLinUN https://t.co/2Dd8jRgEGb",1,0.0,0.0,0.0
#WomensMarch #islam gotta love it https://t.co/SkSdsOV3zm,1,1.0,0.0,0.6369
So cute! I really need a pink toque too! https://t.co/CnxLb0kKfS,1,1.0,0.0,0.5963
You want photos? I got you some photos! #WomensMarch #Inauguration #protest #Protesters #LoveTrumpsHate https://t.co/VZFbRasSyC,1,1.0,0.0,-0.4389
Can we all take a minute to 😂 at Piers's new avatar? https://t.co/XE5ySY3OgV,1,1.0,0.0,0.4404
We made history at #womensmarch. Now it’s time to make our voices heard. First up: send a postcard to your Senators https://t.co/DFTaAU33ls,1,1.0,1.0,0.0
@TheOnion I thought it was only Muslims that restricted what their women could do #WomensMarch,0,0.0,1.0,-0.3818
"Madison, Wisconsin's March. #WomensMarch #WhyWeMarch #womensrights https://t.co/99sA3Jpu3A",1,1.0,0.0,0.0
"@LaurenJauregui We count on you! 💖
https://t.co/KxREeQDOoi",1,1.0,1.0,0.7712
#WomensMarch 🤔🤔 y'all stupid it's January 😂😂😂,1,0.0,0.0,0.6486
They're just not speaking out for the unborn females aborted every day. Or the Muslims beating and raping children and wives. #WomensMarch,0,0.0,1.0,-0.8316
This gives me goosebumps. So good. ❤️ https://t.co/AjbibG3Mk6,1,1.0,0.0,0.5777
Who runs the world? #girls #womensmarch #DC #protest https://t.co/KAK2uSZA62,1,1.0,0.0,-0.25
RT @OlsonKirsten: On Shady Grove train to DC Women's March. It's Yuuuuuge! #womensmarch https://t.co/YdsEqcniRN,1,1.0,0.0,0.0
"@BedlamSchNurse Here is one example. There are many more on Twiiter and Social Media. Some are better than others. Be safe, have fun! https://t.co/cj4ZiTINuL",1,1.0,0.0,0.8553
#girlpower = just another way to separate us into smaller groups and then declare that some are better than others. #womensmarch,0,0.0,1.0,0.4404
RT @bloodywing: awesome :D https://t.co/XsuVZL0o7T,1,1.0,0.0,0.8455
"RT @ArmchairArab: Do we have a more precious gift on earth than women? Our mothers, wives, sisters &amp; daughter - brave, giving and nurturing…",1,1.0,0.0,0.9181
"RT @V4DC2: BREAKING: @MayorBowser 's in taxi pro #DCstatehood video ad campaign in time for POTUS @Inaug2017 &amp; @womensmarch. 
#DCstatehoodN…",1,1.0,0.0,0.0
"All those broads, and nobody to clean up that mess. https://t.co/cB8KUXhcq2",0,0.0,1.0,0.0516
Thank you ladies. thank you for your undying support fo Hillary and all her values. Thank you @HillaryClinton https://t.co/lPYSHe0lbP,1,1.0,0.0,0.8979
"We must march my darlings, we must bear the brunt of danger. - #WaltWhitman - #WomensMarch #WhyWeMarch #WomensRights",1,1.0,0.0,-0.0516
"RT @osPatriot: Hey @womensmarch, FYI: Women are Oppressed when they don't have a CHOICE/RIGHT to Carry &amp; Protect their families. #womensmar…",0,0.0,1.0,0.2577
Thank you! @Madonna https://t.co/CQdXkM89t2,1,1.0,1.0,0.4199
#protectanddefend American values #WomensMarch https://t.co/QMgFSiNIk2,1,0.0,0.0,0.4019
"100,000 in PDX,OR the numbers in this article fall short AT LEAST 3 million in USA alone https://t.co/bDvCOa7AdT  @USATODAY
#WomensMarch",1,1.0,1.0,-0.25
RT @holycvnty: Some of my favourite signs I've seen 👌🏼💅🏼 #WomensMarch https://t.co/RvNCvdIU0w,1,1.0,0.0,0.7297
RT @chinster1997: @lydsucks @OsFan5 @ahdeea @womensmarch forgeten and neglected by a failing system!! They are here on earth suffering. Let…,1,0.0,0.0,-0.8856
RT @RepMaloney: Proud to join other elected officials in the NYC Women's March! #womensmarch https://t.co/u63ymY7So7,1,1.0,0.0,0.68
RT @wonderlust71: Even if we can't all March.We can still be strong together! Use your voice! #BeYourOwnHero #WomensMarch @MelissaBenoist #…,1,1.0,0.0,0.5972
@michaeljkellyjr Berlin is with you. United we stand. 💪🏻💪🏼💪🏽💪🏾💪🏿 #WomensMarch #Berlin #LoveTrumpsHate https://t.co/RCTNWMQuwP,1,1.0,1.0,0.4215
@SarahWoodwriter @dolphinadict @womensmarch ever hear of girl power??? 😊,1,1.0,0.0,0.7608
"RT @myteks: #nastywoman
#WomensMarch #WashingtonDC full house 
@womensmarch https://t.co/8PZzLog1Pd",1,1.0,0.0,0.0
I made @minimalistbaker tofu scramble &amp; potatoes bravos for my fellow ladies 2 march with this morning #WomensMarch https://t.co/BdItIDNHPO,1,1.0,1.0,0.0
@sardesairajdeep @BDUTT Women power💪🏿💪🏻💪🏾 https://t.co/qOWAEFjlzn,1,1.0,0.0,0.0
@MMFlint @womensmarch So wish I could be there! All the buses from my town are sold out!! I'll have to attend a sister March.,1,1.0,0.0,0.6561
I pointed out something to this #WomensMarch supporter and they replied with this: thx for showing your colors. Why don't you show face? https://t.co/4jnme1AoBK,0,0.0,1.0,0.6092
RT @wolvescomeoutt: These kids at the #WomensMarch make me happy https://t.co/dozi3XX8mz,1,1.0,0.0,0.5719
"@cnn @MSNBC why aren't you covering the March, instead we have to watch the Trumps squirm in church pews? Intimidated already? https://t.co/fUYAYi7CH0",1,0.0,0.0,-0.504
"RT @VoluntaryRecall: The river of people flowing down Pennsylvania Avenue was hours long. HOURS. Favored chant: ""This is what Democracy loo…",1,1.0,0.0,0.4215
Hey LIBS@CNN https://t.co/rzoDdk0gp4,0,1.0,1.0,0.0
RT @1dablldoit: All but the insults..Aint stopping that.  Our wannabe KING is #batshitpresident https://t.co/GIMZqEPvRA,1,0.0,0.0,-0.2263
RT @SMoutasimBillah: If @FLOTUS has any understanding of politics ... she should join this #SisterMarch #WomensMarch and tell them u r ther…,1,1.0,0.0,0.296
Goosebumps seeing this. Sending love to all from TEXAS. #WomensMarch #LoveTrumpsHate https://t.co/Hi0AhifSlC,1,1.0,0.0,0.6369
"@smerconish Not a single Tweet from @realDonaldTrump to say he heard the #WomensMarch! Nothing but silence, shows how much he cares!",1,1.0,0.0,0.6792
AWESOME!!! #WomensMarch https://t.co/VGF9Aeu7D2,1,1.0,1.0,0.7723
Almost to the Space Needle.  Been marching about 3 hours now.  #WomensMarch,1,1.0,0.0,0.0
Lying....chips away at our basic humanity - https://t.co/aJPmZI6CYn,1,0.0,1.0,0.0
The line at In N Out has to be short https://t.co/oK0p84GOyW,1,1.0,0.0,0.0
#ShariaLaw promoted at #WomensMarch https://t.co/sDZTKFf80D,0,1.0,1.0,0.4215
"I want the right to decide if you can get a vasectomy, tax your luxury Rogaine &amp; give you less voice in your govt. That'll do.  😊 https://t.co/piViEANDiw",1,0.0,0.0,0.743
#msnbc The only thing #Trump is good at is making other people pay for his mistakes. #priceiswrong #CNN #WomensMarch https://t.co/WQI912iAPm,1,0.0,1.0,0.0
"RT @philewis: Retweeted Julia Ioffe (@juliaioffe):

The most powerful sign of the #WomensMarch. https://t.co/PNVIWm9fkU https://t.co/5DZDas…",1,1.0,0.0,0.4754
"Organizers increased crowd size so of course, its truth. Signs weren't the only trash left by environment caring folks, bottles, papers,... https://t.co/cYqIJ0kOjy",0,0.0,1.0,0.765
"Back on twitter after long break, frustrated not to be marching in solidarity today but with you all in spirit. #womensmarch",1,1.0,0.0,0.1154
Make this man #POTUS ASAP! https://t.co/PvnJDekfa6,1,1.0,0.0,0.0
THE BEST PICTURE #WomensMarch https://t.co/VkwmB8V3Ff,1,1.0,0.0,0.7125
"THANK YOU @MMFlint @GloriaSteinem @AshleyJudd @Madonna @PPact and others for ""A JOB WELL DONE"" biggest #WomensMarch n History @amjoyshow https://t.co/DbG4QmbIeZ",1,0.0,0.0,0.7241
RT @tinaalicia70: If you don't understand or appreciate the purpose of the #WomensMarch --then you are NOT paying attention!!  🙋🙋🏻🙋🏾🙋🏼🙋🏽💗💗💗…,1,0.0,0.0,0.9795
"RT @emilio97lara: Women are the greatest thing thats happened to this world! They're strong, smart, independent and beautiful! #WomensMarch",1,1.0,0.0,0.9401
"This is why we march. Don't be fooled, this type of step backwards could happen in any country. We need to ensure it doesn't. #womensmarch https://t.co/UvcR4dRYii",1,0.0,0.0,0.5837
"@CNN Ten actions for the first 100 days:
https://t.co/r9UzW7Jwow",1,1.0,0.0,0.0
Ian McKellen's #WomensMarch sign said more than words ever could https://t.co/u4IfoRAsjn via @HuffPostEnt,1,1.0,0.0,0.0
"RT @StefSimanowitz: ""Same shit. Different decade.""
""Same shit. Different century.""
""Same shit. Different Galaxy.""
#WomensMarch https://t.co…",1,1.0,0.0,-0.8957
RT @M_Lynn_K: Just took a great #nonviolence and bystander intervention training. Thank you @SwampRevolt- I feel confident and prepared for…,1,1.0,0.0,0.8934
